feature	bgj398	binimetinib	bkm120	byl719-ljm716	byl719	cgm097	clr457	hdm201	lee011	ljm716	lka136	llm871
ENSG00000122512_mut.panel	13.7265538403501	23.2243548648531	39.0759810163282	8.85811943818373	2.46687566645943	44.3627746168847	4.29316952189787	16.8853844832256	31.6642487846481	0	35.9431463559027	5.75471969574327
ENSG00000122641_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000122779_cnv.panel	0	0	0	0	0	0	0	0	0	12.2426068871782	0	0
ENSG00000122779_mut.panel	15.7523226893301	0	0	19.3027913366726	0	0	0	17.03201746248	0	0	0	5.86774651936935
ENSG00000123364_mut.panel	15.7001937489669	0	0	0	0	0	0	0	0	12.2627012953031	0	4.76461462367807
ENSG00000123444_mut.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	43.7407894539604	0
ENSG00000123473_mut.panel	0	32.8157479173411	48.1473615431599	8.69835702631081	2.45728039035309	51.7173665260715	5.27223263055435	7.90078908609569	30.2992892242995	0	0	0
ENSG00000124151_mut.panel	12.2992001541809	22.2591490641306	84.3803693150584	9.61176077790633	2.62435520986458	52.3483689527755	4.37361661087239	14.4839176407886	36.4771345365241	12.195817237373	43.2818457456323	4.58905440937229
ENSG00000124181_mut.panel	0	0	0	0	0	0	0	0	33.773261868415	0	0	0
ENSG00000124813_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000125398_mut.panel	0	0	0	7.90508556122353	2.43163643456529	0	0	16.5686040871443	0	0	74.7999351620966	0
ENSG00000126012_cnv.panel	15.7524048405699	32.4545719599502	58.2734554694378	8.46830581863982	0	51.5804400966964	4.98197150714606	0	35.253989109697	12.2639310658174	0	5.74456889861156
ENSG00000126012_mut.panel	0	0	0	9.19192385319842	0	52.2003391470208	4.70090277236611	18.5335240327736	37.7911543568442	0	0	0
ENSG00000126746_cnv.panel	0	0	0	0	0	0	0	0	0	12.5684189701066	0	0
ENSG00000126746_mut.panel	13.8683817383573	34.0817854591671	60.8073897648195	8.16573635605676	1.75424521895367	44.1424395104567	4.85428128442756	25.9830276482985	36.9401289380505	11.8481908275312	51.494135318038	3.84987647134838
ENSG00000126752_cnv.panel	15.6092619092695	35.2967320262909	67.1855416864717	8.96272452664802	2.45793391510538	57.5713043674845	4.72644687718237	0	35.5336913617741	12.2639310658174	0	5.05119671778121
ENSG00000126777_mut.panel	15.3640387051269	0	0	0	0	0	19.4758202109731	72.2691276132363	0	12.2639310658174	0	5.39315671688227
ENSG00000126883_mut.panel	0	36.7233194454007	53.2990610830318	7.66683773939739	2.45566409224865	52.0047448179406	4.93943332046256	18.4488016985903	33.747426908785	0	40.41736644397	0
ENSG00000127329_cnv.panel	0	0	0	0	0	51.5190303210747	0	0	0	0	0	0
ENSG00000127329_mut.panel	16.2097435067327	0	42.1897166546519	0	0	51.145936986732	0	18.5256536592054	0	0	0	5.21074358268036
ENSG00000127528_mut.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000127616_mut.panel	15.4686809373523	33.2974232825336	37.5813615879919	14.659873257224	2.76951002171959	56.6590505443701	5.53330280810734	12.764628033849	34.5610724440261	0	29.6312220497363	5.64435675695274
ENSG00000127946_mut.panel	0	0	0	0	0	51.0861980535785	0	0	0	0	0	0
ENSG00000128602_mut.panel	0	32.94576258829	21.7454764024532	0	0	0	4.76368474434021	0	31.0689622234101	0	0	0
ENSG00000130675_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000130816_mut.panel	13.4263801780258	0	0	7.2536805073613	2.44423684322562	43.1300500977684	0	19.3947652795858	34.566361657273	0	51.6873419598349	4.7073056316416
ENSG00000130829_cnv.panel	15.4381937524666	0	0	0	0	51.3548766760938	0	0	0	12.2639310658174	0	5.75543724599862
ENSG00000131023_mut.panel	0	0	0	0	0	0	0	14.6087203187163	0	0	0	0
ENSG00000131323_mut.panel	0	0	0	0	0	0	0	0	0	0	40.089714690821	0
ENSG00000131759_mut.panel	13.4150929611606	0	0	0	0	0	0	0	0	0	0	5.07071911868861
ENSG00000132964_cnv.panel	0	0	0	0	0	0	0	0	0	0	47.0318362767321	0
ENSG00000133056_mut.panel	0	29.3536479334427	0	8.55025184174479	2.49117944613986	51.2182243983289	4.38505332979287	18.4491777277797	0	0	0	0
ENSG00000133124_cnv.panel	15.5885240892101	41.8120463539654	33.0671943102393	0	0	51.8319007187583	4.87166721352216	0	35.9748611260783	12.2639310658174	44.5579242313394	5.83615493102912
ENSG00000133703_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000133703_mut.panel	13.0394303427087	45.0352643601486	100	12.1460698362345	2.32900361441398	50.1369847836175	10.7119175229125	31.1060190087546	34.9879400250789	12.2639310658174	48.1053510266958	9.12017124428349
ENSG00000133895_mut.panel	0	25.4505817949458	52.0698310908596	9.34665019234798	2.51058015112934	49.9473315560204	4.57864311599724	18.6065899545172	31.9483529267436	0	0	0
ENSG00000134250_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000134250_mut.panel	0	28.3691286445186	37.7658951955099	0	0	0	0	0	0	0	0	0
ENSG00000134258_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000134371_cnv.panel	15.6092619092695	0	0	0	0	0	0	0	0	12.3153858983161	0	5.75267341843789
ENSG00000134899_cnv.panel	0	0	0	0	0	0	0	0	0	0	41.8483785580166	0
ENSG00000134982_mut.panel	15.3400705434834	33.4912737500982	43.945951470243	7.25071065480382	2.46450170854155	47.8242006621103	4.80967605841216	15.0657113741245	36.3216388138698	12.2639310658174	68.5219097131388	6.06319204285204
ENSG00000135111_mut.panel	0	0	0	0	0	45.396414198974	0	0	0	0	0	0
ENSG00000135218_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000135679_cnv.panel	0	0	0	0	0	51.8301154648155	0	0	0	0	0	0
ENSG00000135956_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000136167_mut.panel	13.098182257412	0	0	0	0	0	0	0	0	9.17450118480578	0	4.42635860567587
ENSG00000136169_cnv.panel	0	0	0	0	0	0	0	0	0	0	43.381195943156	0
ENSG00000136574_cnv.panel	16.0217552795137	30.659980882334	55.9293239279314	8.52961472516749	2.45386250393041	50.4904756285981	0	18.1242923437552	0	12.2639310658174	0	6.58139095175836
ENSG00000136997_cnv.panel	15.658627154044	38.1411779041106	44.5913615184102	8.59831071369283	3.35775717706253	49.2897025809632	5.87846147157997	19.3024247737813	33.0491072125852	12.2150165480844	35.7215962358362	5.76796609725645
ENSG00000137497_mut.panel	10.9382281675444	30.2096071478332	43.69633604842	8.67229396524085	2.48897984733065	51.1369570670195	4.64386001278772	18.6820293533636	0	0	0	5.64046970681717
ENSG00000138081_mut.panel	0	0	0	0	0	56.82895777831	0	0	0	0	0	0
ENSG00000138363_mut.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000138376_mut.panel	0	0	0	0	0	47.9284324189469	0	0	0	12.2639310658174	31.8294815870209	0
ENSG00000138413_mut.panel	0	0	0	8.60006597539326	0	0	4.87255041265779	0	0	0	0	0
ENSG00000138592_mut.panel	0	0	0	8.69492275082331	0	0	3.41286164649523	0	0	0	0	0
ENSG00000138674_mut.panel	0	34.3107391862385	41.0856459217865	8.46468819053056	2.4431418293202	47.6947068092777	4.16664056197079	19.0606641530223	43.1533117459376	0	44.0193009678923	0
ENSG00000139083_cnv.panel	0	0	0	0	0	0	0	0	0	12.3541997060422	44.0132087843532	0
ENSG00000139083_mut.panel	0	0	56.3451135542506	0	0	0	0	0	32.9733294381202	0	0	0
ENSG00000139144_cnv.panel	0	0	0	8.34108182298413	0	0	0	0	0	12.3700844517533	34.8484279088698	0
ENSG00000139163_cnv.panel	0	0	0	0	0	0	0	0	0	12.1278255608436	0	0
ENSG00000139618_mut.panel	16.0189796438189	32.1836681001703	33.8523346451095	6.51915636590213	2.37640680989305	54.43122678429	4.3369454436209	13.1156062342311	34.1553807955937	0	30.2605595844617	6.02679878129159
ENSG00000139687_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000139687_mut.panel	16.8499477781143	35.579320688559	0	0	0	0	0	0	100	4.7590617691775	0	5.75543724599862
ENSG00000139718_mut.panel	15.9513353759313	32.6585364581423	41.0269592791808	9.37679926502134	2.46638809833741	52.0392360840335	3.63616393609387	17.3634034332496	34.8547139294523	12.2639310658174	45.8730091940412	5.16309839391953
ENSG00000139842_cnv.panel	0	0	0	0	0	0	0	0	0	0	47.9478604515128	0
ENSG00000140396_cnv.panel	15.7973283637623	0	0	0	0	0	0	17.7720494025706	32.3750396505818	7.076016038568	0	5.93170952264868
ENSG00000140564_mut.panel	0	0	0	8.55025184174479	0	0	0	18.5255110327104	0	0	0	0
ENSG00000140836_mut.panel	14.8558632123046	32.2656057665613	56.2076660869002	8.37625074515199	2.22633778394024	51.4931280303359	3.7943226029159	16.9250513420238	35.3854042855984	12.1118087388819	32.8108473345718	6.73326873546442
ENSG00000141027_mut.panel	0	0	0	0	0	0	0	0	30.2578776943495	0	0	0
ENSG00000141380_cnv.panel	0	0	0	0	0	0	0	0	0	0	43.747515251396	0
ENSG00000141448_mut.panel	0	0	0	8.28781012401912	2.48863262694845	0	0	0	0	0	39.5631439138725	0
ENSG00000141510_mut.panel	22.0212468745659	29.9302566032511	47.8526863193854	8.59675053463578	2.45398571994265	69.8810007581712	5.41764402418543	85.5700417767942	33.9388462090221	12.0118083516646	33.5795665553179	4.21542425487157
ENSG00000141646_cnv.panel	0	0	43.0123305910944	8.51293272523803	2.45307271223418	50.9616421312939	4.52772552148222	19.6215671742962	20.1397408792712	0	59.3159555404855	0
ENSG00000141646_mut.panel	0	27.8692357562323	40.4616777541435	8.53329236113516	2.42732411278216	0	4.36830885108145	13.1714697507329	33.7574832918448	0	38.6205500718416	0
ENSG00000141867_mut.panel	0	35.4589668569102	36.531426362622	4.51024765892695	2.47136815966336	51.2772096258699	4.96501552076761	18.154574711825	28.6719018263107	0	42.1255817823224	0
ENSG00000142208_cnv.panel	11.7269195176997	0	0	0	0	0	0	0	0	0	0	5.66600694964184
ENSG00000142208_mut.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000142733_mut.panel	0	27.4124366432853	22.9442789964782	7.35448301220344	2.44290624547968	49.3088344016516	5.78972335656298	16.8075172587739	37.3818735620171	0	43.458302987142	0
ENSG00000142867_mut.panel	0	0	0	9.03380568148773	0	0	0	12.2756216295225	0	0	0	0
ENSG00000143252_cnv.panel	10.7457571939992	0	0	0	0	50.0728906436192	0	19.3828388353564	45.1844854762738	0	0	5.14880875746668
ENSG00000143379_cnv.panel	0	0	0	0	0	96.8607745762551	0	36.2892336340316	0	0	0	0
ENSG00000143379_mut.panel	0	0	0	9.25947868260712	0	51.3150378603863	0	18.8711672112126	0	0	0	0
ENSG00000143384_cnv.panel	0	0	0	0	0	68.0186970970389	0	48.3885239468822	66.6907324376875	12.2639310658174	0	0
ENSG00000143437_cnv.panel	0	0	0	0	0	69.872263189262	0	35.5281721024669	87.4868071453256	12.2639310658174	0	0
ENSG00000143549_cnv.panel	8.05251160951309	0	0	0	0	0	0	0	0	0	0	5.55185043300157
ENSG00000143924_mut.panel	0	0	0	8.64200708852659	0	0	0	25.5601781225104	0	0	0	0
ENSG00000143971_mut.panel	0	0	0	0	0	0	0	0	0	12.1919965799489	0	0
ENSG00000144554_mut.panel	0	0	34.1948232767594	5.85319274367875	1.24615823730705	51.7024635702542	13.5257615003265	18.9438678170559	35.9269786720731	0	0	0
ENSG00000145012_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000145675_mut.panel	0	32.9461680382858	34.6739213088229	8.72344926641861	0	0	0	18.759761053844	0	0	0	0
ENSG00000145715_mut.panel	15.6092619092695	0	14.5108036867952	6.89248830566712	2.72746824831107	52.8536125112885	0	23.5494077572895	0	0	0	5.3278541447605
ENSG00000146232_cnv.panel	0	0	0	0	0	0	0	19.5391299781288	0	12.2639310658174	0	0
ENSG00000146648_mut.panel	0	0	0	9.40839026737531	0	51.7627229021633	4.73206934701715	18.6028505886517	0	0	61.1118579148896	0
ENSG00000147050_cnv.panel	15.6372370045989	23.6166152014129	76.063980690007	10.645372230759	2.20049174352936	52.9898711183668	5.34776249749439	18.3906112970569	33.4338129324457	12.2639310658174	43.6453205371082	5.63554209646645
ENSG00000147050_mut.panel	0	0	0	0	0	0	0	19.8465663989104	0	0	0	0
ENSG00000147065_cnv.panel	15.6092619092695	32.8970418065973	44.7571724025779	0	0	51.6122767314768	4.72815662167433	0	33.848443175248	12.2639310658174	36.1366855976204	7.00664086129761
ENSG00000147082_cnv.panel	15.6335377118866	27.9258958807692	59.0106187193961	8.49361678914356	0	51.2961530033743	4.62616749763849	0	34.9532528480331	12.2639310658174	0	5.84060752594007
ENSG00000147130_cnv.panel	15.9561330293366	32.3429542809564	43.9625305142429	0	0	51.6122767314768	4.80492060363583	0	33.8646896942615	12.6789060592233	43.2690358770966	6.48630798034797
ENSG00000147130_mut.panel	15.5645744819813	0	39.1631926295582	8.46060078607599	0	0	0	18.5132505154845	0	0	0	0
ENSG00000147133_cnv.panel	15.6083885463716	39.5000749386592	41.2606205942363	0	0	62.7551403484406	4.83076336862938	0	33.913950475752	12.2639310658174	45.2474093823497	6.43071070100384
ENSG00000147140_cnv.panel	15.6092619092695	30.9522756245295	38.3184851052527	0	0	51.6122767314768	5.08632366098952	0	33.9772489513962	12.2639310658174	45.3812071389448	5.91293745286221
ENSG00000147257_cnv.panel	15.7673583101371	32.9482312121287	28.6018519071134	0	0	51.2493373947758	4.84815762231019	0	34.1822937614448	12.3026163491797	41.8950242859771	5.75543724599862
ENSG00000147403_cnv.panel	15.6807289294969	0	0	0	0	52.1209735664013	0	0	0	12.2639310658174	0	5.75543724599862
ENSG00000147416_cnv.panel	15.642266379329	0	0	0	0	0	0	0	0	12.1265745936109	0	5.87889613258103
ENSG00000147596_cnv.panel	0	0	0	0	0	0	0	0	0	12.3207737595743	0	0
ENSG00000147655_cnv.panel	15.1929303249313	0	43.2508471936215	6.93138346897681	0	52.3465692365235	0	18.1137589885889	33.6884104396435	12.2639310658174	0	5.85021651995962
ENSG00000147883_cnv.panel	8.46497517541935	6.2917230502144	44.6156452514717	7.57469592295395	2.47043842273424	50.5010776266061	4.93865786602046	8.80593280354883	21.1743601806244	11.3231722079225	28.577139021929	3.0549555675525
ENSG00000147889_cnv.panel	12.243744340604	41.9350179511869	42.4707581716894	8.6887353988779	2.53562677529211	52.6008855432107	4.53494098284543	18.7112802843226	35.0313977847489	12.2639310658174	62.5545371670047	5.66714847097124
ENSG00000147889_mut.panel	8.23067873627407	31.7241430922571	41.4872478546876	10.4237888955243	3.58399115858461	37.3373578707944	6.08937440138026	29.638362642002	33.2320306797022	12.2639310658174	45.2071826771071	5.75543724599862
ENSG00000148400_mut.panel	15.6092619092695	34.2296584863039	77.2280780343093	9.51814799018611	2.32927869770558	52.9989766189182	6.06748109361068	17.575349130651	33.9660278382581	12.2639310658174	37.5743172499632	4.51986472831674
ENSG00000148737_mut.panel	0	34.1941332033542	51.9527310680196	8.55000720509886	2.42292996574369	51.3528441753055	4.96112501782758	17.8417632906563	35.0782658508855	0	32.5622676275065	0
ENSG00000148773_mut.panel	15.3302984974842	32.4949366991472	44.6479886567044	8.54470477471956	2.48785600702269	0	0	18.310351003047	30.1434075694563	0	0	5.79035591201055
ENSG00000148843_mut.panel	0	0	0	8.42129645648333	0	50.4392574905382	0	12.6609896811504	30.8158633308909	0	0	0
ENSG00000149269_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000149311_mut.panel	17.2132289801185	30.3499176926192	24.8746151616775	7.83607815370239	2.48069498432571	50.6484115811216	4.83399660400559	18.6885275691536	34.2474405224695	0	29.1140471671366	5.70291299057589
ENSG00000150347_mut.panel	0	0	0	8.51192496759438	0	51.6276037480666	0	20.9508989147539	0	0	0	0
ENSG00000151490_cnv.panel	0	0	0	0	0	0	0	0	0	12.8885895194236	43.1016316674693	0
ENSG00000152217_mut.panel	17.6442401536223	0	0	0	0	0	0	0	0	0	0	8.82716469461761
ENSG00000153201_mut.panel	15.6092619092695	25.4366251825302	26.1618053638375	8.80198742655835	2.28647421786897	50.6290549747887	4.97669626795301	19.099251594546	35.0238045633497	0	41.1611412051404	5.75543724599862
ENSG00000153707_cnv.panel	14.352484426624	33.4709363500918	0	0	2.45796062224091	0	0	0	0	0	0	5.83069329814656
ENSG00000153707_mut.panel	0	0	0	0	0	53.9472117485417	0	0	0	0	0	0
ENSG00000156531_cnv.panel	15.771427414112	41.8047664205901	52.1251583614895	0	0	51.1294154693719	5.15248653946539	0	33.8491689157091	12.2639310658174	41.793229192701	6.70738677714554
ENSG00000156650_mut.panel	16.2709885465327	0	62.7082456309736	9.33985849890719	2.27616945868952	50.8940268617411	4.83818343029752	18.2890871766725	32.9395806995838	12.307638271984	31.4604534352572	4.77059389485901
ENSG00000157106_mut.panel	31.1249815423098	28.2968019679573	45.8450488983672	8.77414553260122	3.63459086645479	52.2336738998302	4.39501885860932	15.3260055225781	33.8746725319072	10.2948485976042	23.4206315179217	5.61522387270685
ENSG00000157168_cnv.panel	15.3448480331931	31.572177487262	48.1644579506391	0	2.45793391510538	51.5933901684312	0	0	0	0	0	5.99534918530423
ENSG00000157764_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000157764_mut.panel	0	38.0134761170743	66.1560336852489	8.02757817960906	2.4186498181911	46.8060511935008	4.36699679561434	17.9437433317484	31.1697741741424	0	37.0684875831711	0
ENSG00000157873_cnv.panel	0	0	0	0	0	0	0	0	0	9.81350092175377	0	0
ENSG00000158050_cnv.panel	0	0	0	0	0	0	0	0	0	12.2591833582317	0	0
ENSG00000159216_mut.panel	15.6814129911445	0	0	0	0	51.7244626754354	0	0	25.6842886236599	12.1732292180231	0	5.88628581387497
ENSG00000160293_mut.panel	0	0	33.0446075322172	7.31845465545799	0	0	0	18.5322574413497	48.363226360237	0	44.198738357357	0
ENSG00000160957_cnv.panel	15.469376660007	31.4186627442996	49.7955249472203	9.09010600734764	2.22858113717	51.1598836774892	5.18671342687356	18.0810141319634	34.3466740439788	11.6716005022366	44.0202557003364	5.75543724599862
ENSG00000160957_mut.panel	0	33.8301992249946	36.674399900415	7.81316068722759	2.28389769178169	57.7733615310036	5.16187927693089	11.2919883777828	34.3366399372636	0	23.788198745126	0
ENSG00000161996_mut.panel	15.7101477127482	33.3553664674825	45.8443346850275	8.60697113897952	2.37921647034081	50.8673400311284	4.07171276514843	18.378709623884	34.5823772154198	12.2615503230323	41.4361152249372	5.49141593089485
ENSG00000162337_mut.panel	0	0	0	7.6623544025961	0	0	5.02804011974164	18.433679884485	0	9.65483929787708	48.3676908634133	0
ENSG00000162613_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000162736_cnv.panel	15.6834051865642	0	0	5.12145571314409	2.17666846726853	52.0485043573551	0	24.9494527564954	61.1080850567647	12.2639310658174	0	5.5944231898928
ENSG00000162775_mut.panel	0	0	0	8.53339615754928	0	52.563185386604	0	18.6636390760844	0	0	0	0
ENSG00000163513_mut.panel	0	39.0299397244167	83.7350344682287	12.1348701582616	1.97934330305342	52.3833726278535	9.06797160841976	18.0254081117552	78.9362415063244	0	39.7233469261726	0
ENSG00000163558_cnv.panel	15.6916852922353	0	0	0	0	0	0	18.5256536592054	0	0	0	5.68616167845529
ENSG00000163659_mut.panel	0	0	0	0	0	0	0	0	31.9693108594571	0	0	0
ENSG00000163939_mut.panel	0	0	48.1512081297187	8.61904779690366	2.45022535395746	50.8122013740754	3.86518875608629	16.1049544623893	33.7854792614387	0	47.3866227896299	0
ENSG00000164327_cnv.panel	12.1363472460732	0	0	0	0	0	0	0	0	0	0	5.75543724599862
ENSG00000164362_cnv.panel	16.3170584660595	0	0	7.64443236587903	2.42549807054453	48.6241831008192	0	0	0	12.3274820345221	0	5.49032930758944
ENSG00000164683_cnv.panel	14.3311248740696	35.2763842427744	47.6266728018447	0	0	50.5489511950147	0	18.5256536592054	33.7016239786192	12.2472054815775	48.3686982811565	5.60800410807629
ENSG00000164736_cnv.panel	15.6253162524373	29.2658245367073	50.0912646519237	8.12541827339995	2.47264928100202	51.7397176421036	4.73128709209293	17.3504280643757	33.9433032805115	12.2639310658174	56.4628108530527	5.58805686741525
ENSG00000164754_cnv.panel	15.4628447253084	25.8269335139062	78.2851138092735	8.46458219486848	2.45829025847884	52.1748944402099	5.45195299103965	18.1688069052542	33.9989536668774	13.2095263133766	47.0144189712703	5.67769550269566
ENSG00000164754_mut.panel	0	0	0	8.57704667195889	0	48.8143053057972	0	18.3700415994772	0	0	0	0
ENSG00000164985_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
ENSG00000165195_cnv.panel	15.5159876101297	32.3851895929169	29.1290455957756	8.57687977593338	2.45793391510538	50.2724528546786	4.66518745273481	0	35.5263436823136	12.9437634864524	38.2633447643454	5.64690844544494
ENSG00000165392_cnv.panel	15.6092619092695	30.5733495619455	38.7753239961817	0	2.45793391510538	51.2626060327691	0	0	0	0	0	5.66770536414129
ENSG00000165392_mut.panel	0	48.2982360319814	25.5020537415705	11.8765883735053	2.44834686883633	52.2415358305815	4.74566406088771	15.6075476890187	38.8679035715939	0	0	0
ENSG00000165458_mut.panel	0	50.6710865627307	0	0	2.45793391510538	53.4906798378801	0	19.4285498024476	0	0	0	0
ENSG00000165556_cnv.panel	0	0	0	0	0	0	0	0	0	0	39.2765779676736	0
ENSG00000165671_mut.panel	0	0	39.196252414734	0	0	51.8214745165421	5.16705254985697	0	33.9060870627118	0	0	0
ENSG00000166225_cnv.panel	0	0	0	0	0	51.2599715272526	0	0	0	0	0	0
ENSG00000166987_mut.panel	0	0	0	0	0	51.7988818425254	0	0	0	0	29.5677920237014	0
ENSG00000167034_cnv.panel	15.6411453259962	0	0	0	0	0	0	0	0	12.2639310658174	0	5.68469505866058
ENSG00000167258_mut.panel	0	0	0	0	0	51.5485554815386	0	18.5256536592054	0	0	0	0
ENSG00000167522_mut.panel	14.3684723648983	36.7368489507753	36.8256882434199	8.57669980451285	2.40350927948374	53.2552341774341	5.52930806604399	16.2867663808747	27.9539642811923	12.2639310658174	38.5510720157036	6.91770795389042
ENSG00000168036_mut.panel	0	32.1255846945728	0	0	0	49.6391606909022	0	0	34.6381339830013	0	0	0
ENSG00000168298_mut.panel	15.5395037117329	0	0	0	0	0	0	0	0	12.2639310658174	0	5.75543724599862
ENSG00000168646_mut.panel	0	0	38.3358287827112	8.54125392650972	2.46712217577724	54.3830795149243	5.58582871769571	19.5090576229507	34.7659077355271	0	32.9757007470596	0
ENSG00000168685_cnv.panel	15.5219125191399	0	0	0	0	0	0	0	0	0	0	5.75543724599862
ENSG00000169047_mut.panel	0	32.8461511788178	47.7110325801562	0	2.38262452479829	56.268740978718	4.70803619679638	21.1663078841743	53.1541905517734	12.2639310658174	41.483984708277	0
ENSG00000169083_cnv.panel	15.6092619092695	31.3397658515188	47.790417859841	0	0	51.2883738549023	4.76368474434021	0	34.5378006456811	11.2226212225286	41.1231762107028	6.69159328987518
ENSG00000169083_mut.panel	15.7181869148762	0	0	0	0	49.7074133010698	0	0	0	0	0	9.22714562334846
ENSG00000169093_cnv.panel	0	0	0	0	0	50.5561794129962	0	0	0	0	0	0
ENSG00000169093_mut.panel	10.0097558687796	30.8501767648646	19.8305342465949	7.78638241299548	2.55908620627904	51.4834520997796	4.93245164544886	24.1250812696168	32.1217534678678	7.22111361358625	32.8411591600267	5.75543724599862
ENSG00000169249_cnv.panel	16.4444388335007	46.0976751920175	47.460711801964	8.84269361228794	2.44899209410386	52.3415323398486	4.70095296123752	17.4362979731077	37.4034816045778	11.9585577532191	31.230703661038	5.71392325117818
ENSG00000169249_mut.panel	0	0	0	0	0	0	0	18.7225220553181	0	12.2639310658174	0	0
ENSG00000169696_mut.panel	0	0	53.1832556853693	0	0	0	0	0	36.2243494400781	0	0	0
ENSG00000170581_mut.panel	16.9352192926599	33.7832794455323	43.2534869532149	8.25881846680421	2.60864818645038	52.0716977911313	5.21005150762665	0	0	0	0	3.90526029301073
ENSG00000170759_cnv.panel	0	0	0	0	0	0	0	0	0	12.2613275520137	0	0
ENSG00000170791_cnv.panel	15.2527976435009	26.1592174680757	42.2004577362238	0	0	50.0547413468457	0	19.030827002293	33.913950475752	12.3104912684162	0	5.84804778907367
ENSG00000170836_mut.panel	15.921750788388	29.1648239978297	51.9242843739501	7.93966591098285	2.46292729351811	59.3920257091606	5.36421564126899	20.7741375458383	33.2618117719111	12.2639310658174	42.8695796567668	5.75067814512884
ENSG00000171320_cnv.panel	15.6368370487385	0	0	0	0	0	0	0	0	12.2639310658174	0	5.27374742567869
ENSG00000171456_mut.panel	14.9575627073581	39.6418375532196	77.8280175941048	8.93845876876091	5.23611122809123	51.2214206093906	4.0591135783555	14.8483307415388	0	0	38.0741674197387	5.54100653852924
ENSG00000171843_cnv.panel	15.6617312828454	29.9775384037038	56.4400747400753	0	0	50.6816757999854	5.05678732904401	0	32.7176326944752	12.2846759714729	41.4396092361367	5.7613733581039
ENSG00000171843_mut.panel	0	0	0	0	0	0	0	17.1372069287487	0	0	0	0
ENSG00000171862_cnv.panel	0	0	0	0	0	50.1647402422511	0	0	0	0	0	0
ENSG00000171862_mut.panel	0	36.0317431772377	67.0180595729981	8.51278812497922	2.38090952323158	51.2329513086278	4.75277829511141	21.3753907608628	32.986889435448	0	52.3659945508003	0
ENSG00000171940_mut.panel	0	0	0	0	0	0	0	18.4868832540563	0	0	0	0
ENSG00000172716_mut.panel	0	35.9833631131079	49.0922141031196	8.56688007962929	0	52.5340444507019	4.67769112589941	21.1629212441268	36.6609428601801	12.4036887944277	0	0
ENSG00000173531_mut.panel	17.7883986912756	35.7234119758849	50.506252027131	9.57772029004893	2.5899056791674	52.2457461982112	4.93472942298254	20.4466712503744	30.8337226676538	12.2639310658174	24.741846153476	4.92446478461756
ENSG00000173575_mut.panel	15.997959766646	33.3224617608772	43.6066140817158	8.00271578536195	2.67183527703368	51.5751181593835	9.44371226041867	15.1300423308895	35.2858460580624	12.2471712657263	41.4020624193226	4.87822852979976
ENSG00000173599_mut.panel	0	0	0	0	0	0	0	0	34.3029213038954	0	0	0
ENSG00000173674_cnv.panel	15.6390248746445	32.2110584385847	51.957016292978	8.55087029511484	2.45793391510538	43.6159474509711	4.94060067646805	0	33.7413754591446	11.9552233812057	41.0662260602532	5.85204768024667
ENSG00000173821_mut.panel	14.2565647163487	32.8015577421343	46.3287325208527	12.8780840501519	2.44042409821967	51.3214636625398	5.11437344284644	20.0463327130031	35.5963671104447	0	40.789685094934	5.35561723601089
ENSG00000175054_mut.panel	15.5373612689843	0	0	8.47517782230157	0	51.4040615104247	0	20.79043211642	0	0	0	5.73058202093974
ENSG00000175354_mut.panel	0	0	0	0	0	50.2209622441799	0	0	0	0	0	0
ENSG00000175387_mut.panel	0	0	0	8.64932520007087	0	0	0	17.4614492229863	0	0	46.5179814422284	0
ENSG00000177084_mut.panel	0	0	0	8.56321842015017	0	0	4.73592184720418	17.606851965304	0	0	0	0
ENSG00000177614_mut.panel	0	0	0	0	0	0	0	16.2225337647041	0	0	0	0
ENSG00000178104_cnv.panel	0	0	0	0	0	0	0	0	0	12.2639310658174	0	0
